User_ID,Age,Gender,Occupation,Game_Type,Daily_Gaming_Hours,Weekly_Gaming_Hours,Primary_Gaming_Time,Sleep_Hours,Stress_Level,Focus_Level,Academic_or_Work_Score,Productivity_Level,Performance_Impact
U0502,31.0,Female,Student,Action,3.6,25.2,Night,6.7,5.0,4.0,59.0,58.0,Neutral
U0503,18.0,Female,Student,Puzzle,2.8,,Night,6.0,5.0,5.0,77.0,81.0,Neutral
U0504,24.0,Female,Student,Casual,5.0,35.0,Morning,7.7,,6.0,57.0,55.0,Neutral
U0505,28.0,Male,Working Professional,Sports,1.1,7.7,Evening,4.7,4.0,9.0,73.0,68.0,Neutral
U0506,26.0,Female,Student,Casual,0.6,4.2,Night,5.3,5.0,4.0,89.0,92.0,Neutral
U0507,27.0,Male,Working Professional,,4.2,29.4,Evening,6.0,2.0,5.0,65.0,60.0,Neutral
U0508,29.0,Male,Student,Puzzle,4.1,28.7,Night,4.5,8.0,8.0,72.0,77.0,Negative
U0509,35.0,Male,Student,Strategy,2.6,18.2,Night,8.4,3.0,5.0,86.0,90.0,Neutral
U0510,27.0,Female,Working Professional,Sports,5.8,40.6,Night,6.7,2.0,3.0,70.0,73.0,Neutral
U0511,25.0,Female,Student,Casual,1.4,9.8,Evening,5.9,7.0,5.0,95.0,94.0,Neutral
U0512,22.0,Female,Working Professional,Casual,5.3,37.1,Morning,8.1,2.0,7.0,72.0,70.0,Neutral
U0513,22.0,Female,Working Professional,Simulation,1.0,7.0,Evening,6.0,5.0,6.0,70.0,74.0,Neutral
U0514,24.0,Male,Working Professional,Casual,3.0,21.0,Night,5.0,4.0,7.0,89.0,94.0,Neutral
U0515,23.0,Female,Student,Simulation,5.4,37.8,Night,8.1,8.0,9.0,64.0,69.0,Neutral
U0516,28.0,Female,Working Professional,Puzzle,5.7,39.9,Evening,5.0,7.0,9.0,64.0,59.0,Negative
U0517,22.0,Male,Student,Simulation,4.6,32.2,Night,7.8,,4.0,67.0,63.0,Neutral
U0518,18.0,Female,Student,Casual,2.0,14.0,Evening,6.8,5.0,7.0,69.0,67.0,Neutral
U0519,30.0,Female,Working Professional,Strategy,1.2,8.4,Morning,7.9,9.0,8.0,78.0,75.0,Positive
U0520,24.0,Male,Student,Strategy,1.6,11.2,Evening,4.6,2.0,5.0,81.0,79.0,Neutral
U0521,31.0,Female,Student,Simulation,5.3,37.1,Night,6.5,7.0,9.0,84.0,,Neutral
U0522,35.0,Male,Student,Sports,5.0,35.0,Evening,7.4,8.0,7.0,91.0,95.0,Neutral
U0523,19.0,Female,Student,Strategy,5.0,35.0,Evening,4.7,5.0,7.0,89.0,90.0,Negative
U0524,27.0,Male,Student,Sports,2.9,20.3,Night,,6.0,6.0,65.0,66.0,Neutral
U0525,22.0,Female,Working Professional,Puzzle,3.0,21.0,Evening,7.4,3.0,,92.0,,Neutral
U0526,28.0,Male,Student,Action,0.6,4.2,Morning,6.3,5.0,6.0,60.0,59.0,Neutral
U0527,23.0,Female,Working Professional,Action,4.4,30.8,Morning,7.0,3.0,7.0,79.0,82.0,Neutral
U0528,,Female,Working Professional,,5.5,38.5,Night,6.8,,4.0,64.0,,Neutral
U0529,18.0,Female,Student,Sports,4.7,32.9,,6.3,4.0,3.0,63.0,61.0,Neutral
U0530,,Female,,Sports,5.2,36.4,Evening,6.7,2.0,7.0,86.0,84.0,Neutral
U0531,35.0,Male,Student,Strategy,0.9,6.3,Morning,6.9,5.0,7.0,72.0,76.0,Neutral
U0532,27.0,Female,Student,Action,0.8,5.6,Morning,5.9,4.0,9.0,57.0,62.0,Neutral
U0533,35.0,Male,Working Professional,Casual,2.8,19.6,Night,5.2,6.0,7.0,93.0,97.0,Neutral
U0534,20.0,Female,Student,Puzzle,2.5,17.5,Evening,4.6,6.0,5.0,78.0,79.0,Neutral
U0535,34.0,Male,Student,Simulation,1.2,8.4,,7.3,6.0,5.0,88.0,89.0,Positive
U0536,31.0,Female,Working Professional,Simulation,1.1,7.7,Night,7.4,3.0,6.0,93.0,92.0,Positive
U0537,34.0,Female,Working Professional,Strategy,6.0,42.0,Night,5.9,4.0,7.0,91.0,93.0,Negative
U0538,32.0,Male,Student,Simulation,1.8,12.6,Evening,5.7,5.0,3.0,62.0,57.0,Neutral
,27.0,Female,Student,Puzzle,2.8,19.6,Evening,5.8,5.0,3.0,95.0,93.0,Neutral
U0540,30.0,Male,Student,Strategy,3.3,23.1,Evening,5.8,2.0,3.0,76.0,76.0,Neutral
U0541,22.0,Female,Student,Casual,5.1,35.7,Evening,8.2,9.0,6.0,57.0,62.0,Neutral
U0542,34.0,Female,Working Professional,Simulation,5.4,37.8,Night,6.6,,6.0,81.0,76.0,Neutral
U0543,22.0,Female,Student,Puzzle,0.6,4.2,Evening,6.8,7.0,,77.0,73.0,Neutral
U0544,,Female,Student,Puzzle,3.9,27.3,Evening,7.9,8.0,4.0,93.0,89.0,Neutral
U0545,34.0,Female,Student,Action,1.0,,Evening,8.0,7.0,6.0,74.0,72.0,Positive
,33.0,Male,Student,Puzzle,4.8,33.6,Evening,7.6,3.0,6.0,87.0,82.0,Neutral
U0547,22.0,Male,Student,Sports,4.5,31.5,Evening,6.6,7.0,4.0,61.0,64.0,Neutral
U0548,20.0,Female,Working Professional,Action,4.4,30.8,Morning,6.6,2.0,5.0,57.0,62.0,Neutral
U0549,,Female,Student,Strategy,3.4,23.8,Evening,7.1,6.0,3.0,91.0,90.0,Neutral
U0550,22.0,Male,Working Professional,Action,2.0,14.0,Morning,5.8,9.0,8.0,62.0,61.0,Neutral
U0551,35.0,Female,Working Professional,Strategy,5.8,40.6,Night,6.7,3.0,4.0,89.0,89.0,Neutral
U0552,28.0,Female,Student,Strategy,4.9,34.3,Morning,6.8,4.0,3.0,74.0,78.0,Neutral
U0553,31.0,Female,Student,Casual,3.1,21.7,Night,7.2,3.0,,58.0,54.0,
U0554,28.0,Male,Student,Sports,5.4,37.8,Night,7.0,9.0,7.0,77.0,76.0,Neutral
U0555,32.0,Female,Student,Strategy,1.2,8.4,Morning,7.8,9.0,3.0,84.0,83.0,Positive
U0556,28.0,Female,Working Professional,Sports,5.2,36.4,Morning,7.0,7.0,6.0,66.0,71.0,Neutral
U0557,29.0,Male,Student,Sports,0.9,6.3,Night,5.0,9.0,6.0,65.0,64.0,Neutral
U0558,32.0,Female,Working Professional,Strategy,4.9,34.3,Night,5.8,3.0,9.0,74.0,77.0,Negative
U0559,24.0,Female,Working Professional,Simulation,1.8,12.6,Evening,5.1,9.0,6.0,59.0,59.0,Neutral
U0560,21.0,Female,Working Professional,Simulation,3.5,24.5,Morning,5.4,3.0,8.0,91.0,93.0,Neutral
,30.0,Female,Working Professional,Casual,5.0,,Night,5.2,8.0,3.0,93.0,89.0,Negative
U0562,22.0,Male,Working Professional,Simulation,0.8,5.6,Evening,5.4,4.0,,95.0,90.0,Neutral
U0563,27.0,Female,Working Professional,Action,2.6,18.2,Night,6.8,5.0,,75.0,74.0,Neutral
,19.0,Female,Student,Action,0.5,3.5,Night,8.4,8.0,9.0,63.0,62.0,Positive
U0565,25.0,Female,Working Professional,Casual,3.6,25.2,Evening,8.4,3.0,9.0,73.0,68.0,Neutral
U0566,23.0,,Student,Strategy,4.4,30.8,Night,6.1,8.0,7.0,68.0,73.0,Neutral
U0567,22.0,Male,Student,Action,2.6,18.2,Night,8.2,8.0,4.0,73.0,78.0,Neutral
U0568,20.0,Male,,Sports,,4.2,Night,7.4,9.0,8.0,82.0,79.0,Positive
U0569,35.0,Female,Working Professional,Puzzle,3.8,26.6,Morning,6.2,4.0,6.0,87.0,88.0,Neutral
,26.0,Female,Working Professional,Action,1.5,10.5,Morning,6.9,9.0,9.0,70.0,73.0,Neutral
U0571,22.0,Female,Working Professional,Simulation,3.6,25.2,Morning,7.3,3.0,7.0,85.0,81.0,Neutral
U0572,20.0,Female,Student,Puzzle,3.4,23.8,Night,6.9,5.0,6.0,95.0,100.0,Neutral
U0573,29.0,Female,,Strategy,4.8,33.6,Morning,6.4,9.0,,76.0,77.0,Neutral
U0574,19.0,Female,Student,Simulation,4.3,30.1,Morning,6.9,6.0,8.0,91.0,90.0,Neutral
U0575,22.0,Male,,,4.1,28.7,Morning,5.7,2.0,5.0,86.0,82.0,Negative
U0576,23.0,Male,Working Professional,Puzzle,3.9,27.3,Morning,5.6,6.0,3.0,62.0,66.0,
U0577,28.0,Male,Student,Simulation,1.9,13.3,Morning,7.3,9.0,4.0,88.0,83.0,Positive
U0578,32.0,Male,Student,Simulation,5.1,35.7,Night,7.5,8.0,9.0,79.0,77.0,Neutral
U0579,23.0,,Working Professional,Sports,5.1,35.7,Evening,4.7,6.0,9.0,62.0,57.0,Negative
U0580,26.0,Male,Working Professional,Action,3.1,,,,5.0,6.0,79.0,81.0,Neutral
U0581,35.0,Female,Working Professional,Simulation,5.6,39.2,Night,6.3,7.0,7.0,57.0,53.0,Neutral
U0582,30.0,Female,Student,Casual,5.2,,Night,5.8,6.0,9.0,61.0,60.0,Negative
U0583,35.0,Male,Student,Action,3.7,25.9,Morning,5.3,7.0,8.0,66.0,66.0,Neutral
U0584,26.0,Male,Student,Action,2.8,,Night,6.6,9.0,5.0,69.0,68.0,Neutral
U0585,21.0,Male,Student,Sports,1.0,7.0,Night,8.3,5.0,7.0,95.0,91.0,Positive
U0586,27.0,Female,Student,Casual,4.7,32.9,Evening,7.1,4.0,3.0,66.0,65.0,Neutral
U0587,23.0,Male,Working Professional,Action,5.6,39.2,Evening,5.6,8.0,8.0,75.0,74.0,Negative
U0588,32.0,Male,Working Professional,Strategy,2.6,18.2,Night,8.5,6.0,9.0,71.0,68.0,Neutral
U0589,24.0,,Working Professional,Casual,2.7,18.9,Evening,7.1,3.0,4.0,89.0,90.0,Neutral
U0590,33.0,Male,Student,Action,1.1,7.7,Night,4.8,6.0,9.0,83.0,78.0,Neutral
U0591,34.0,Female,Working Professional,Sports,2.6,18.2,Evening,5.1,7.0,6.0,91.0,86.0,
U0592,30.0,Female,Student,Simulation,5.1,35.7,Night,7.6,3.0,7.0,69.0,64.0,Neutral
U0593,20.0,Female,Working Professional,Action,5.6,39.2,Evening,5.9,6.0,6.0,58.0,63.0,Negative
U0594,30.0,Male,Working Professional,Casual,4.7,,Evening,5.7,5.0,4.0,90.0,85.0,Negative
U0595,32.0,Male,Student,Action,5.4,37.8,Morning,7.0,7.0,6.0,60.0,65.0,Neutral
U0596,35.0,Female,Working Professional,Simulation,0.6,4.2,Evening,8.5,5.0,6.0,79.0,75.0,Positive
U0597,30.0,Male,Student,Casual,5.8,40.6,Night,4.6,7.0,3.0,76.0,71.0,
U0598,20.0,Male,Student,Sports,3.4,23.8,Night,8.3,4.0,8.0,92.0,90.0,Neutral
,23.0,Male,Working Professional,Action,0.6,4.2,Evening,8.1,2.0,4.0,63.0,,Positive
U0600,33.0,,,Strategy,3.9,27.3,Evening,7.8,3.0,9.0,61.0,57.0,Neutral
U0601,,Male,,Strategy,2.4,16.8,Morning,7.8,8.0,5.0,62.0,67.0,Neutral
U0602,23.0,Female,Student,Sports,3.8,26.6,Morning,5.8,3.0,5.0,,65.0,Neutral
U0603,30.0,Male,Student,Sports,5.6,39.2,Morning,,3.0,9.0,95.0,99.0,Negative
U0604,31.0,Female,Student,Strategy,0.5,3.5,Morning,5.2,3.0,8.0,92.0,91.0,Neutral
U0605,19.0,Male,Working Professional,Simulation,4.0,28.0,Morning,6.6,8.0,4.0,66.0,70.0,
U0606,25.0,Male,Student,Simulation,3.9,27.3,Morning,7.6,7.0,6.0,55.0,58.0,Neutral
U0607,24.0,Female,Student,Strategy,3.9,27.3,Morning,8.0,5.0,6.0,95.0,100.0,Neutral
U0608,19.0,Male,Working Professional,Puzzle,,34.3,Morning,7.2,9.0,6.0,66.0,63.0,
U0609,,Male,Student,Action,2.9,20.3,Evening,5.8,9.0,3.0,61.0,56.0,Neutral
U0610,28.0,Female,Student,Casual,3.3,23.1,Night,4.8,5.0,8.0,83.0,87.0,Neutral
U0611,25.0,Female,Student,Sports,5.4,37.8,Morning,5.4,3.0,5.0,69.0,65.0,Negative
U0612,32.0,Male,Working Professional,,0.9,6.3,Morning,6.8,2.0,6.0,64.0,62.0,Neutral
U0613,22.0,Male,Student,Puzzle,,21.0,Morning,5.3,7.0,,67.0,67.0,Neutral
U0614,27.0,Male,Student,Simulation,1.1,7.7,Night,6.4,8.0,4.0,76.0,74.0,Neutral
U0615,33.0,Female,Working Professional,Action,5.2,,Night,4.8,9.0,9.0,68.0,72.0,Negative
U0616,25.0,Male,Student,Sports,2.9,20.3,Morning,8.0,5.0,5.0,82.0,86.0,Neutral
U0617,33.0,Male,Working Professional,Sports,0.7,4.9,Morning,6.4,2.0,6.0,88.0,89.0,Neutral
U0618,27.0,Male,Student,Action,1.0,7.0,Evening,7.5,8.0,4.0,63.0,,Positive
U0619,18.0,Female,Working Professional,Strategy,4.2,29.4,Night,5.1,9.0,9.0,91.0,95.0,Negative
U0620,18.0,Male,Working Professional,Casual,2.7,18.9,Evening,7.7,7.0,8.0,84.0,89.0,Neutral
U0621,24.0,Male,Working Professional,Casual,3.4,23.8,Morning,5.7,6.0,8.0,94.0,97.0,Neutral
U0622,29.0,Female,Student,Puzzle,3.3,23.1,Evening,8.1,7.0,3.0,62.0,63.0,Neutral
U0623,28.0,Male,Student,Casual,1.5,10.5,Evening,6.7,3.0,7.0,68.0,65.0,Neutral
U0624,29.0,Female,Working Professional,Puzzle,4.6,32.2,Morning,7.5,5.0,9.0,69.0,69.0,Neutral
U0625,33.0,Female,Working Professional,Simulation,0.8,5.6,Evening,,9.0,7.0,88.0,84.0,Neutral
U0626,20.0,Female,Student,Puzzle,4.9,34.3,Morning,8.3,3.0,4.0,84.0,80.0,Neutral
U0627,34.0,Male,Working Professional,Sports,1.1,7.7,Night,5.6,4.0,6.0,64.0,62.0,Neutral
U0628,18.0,Female,Student,Action,3.5,24.5,Morning,5.0,7.0,6.0,83.0,88.0,Neutral
U0629,28.0,Female,Working Professional,Sports,5.3,37.1,Evening,5.4,7.0,6.0,92.0,,Negative
U0630,33.0,Female,Working Professional,Action,3.6,25.2,Morning,8.1,6.0,4.0,71.0,69.0,Neutral
U0631,27.0,Male,Student,Casual,2.4,16.8,Night,,4.0,7.0,65.0,68.0,Neutral
U0632,28.0,Male,Working Professional,Puzzle,5.5,38.5,Evening,7.7,4.0,4.0,62.0,,Neutral
U0633,22.0,Female,Working Professional,Simulation,1.5,10.5,Morning,6.7,2.0,8.0,75.0,75.0,Neutral
U0634,32.0,Female,Student,Action,3.4,23.8,Night,,2.0,6.0,86.0,83.0,Neutral
U0635,22.0,Female,Working Professional,Casual,3.5,24.5,Morning,6.5,6.0,6.0,73.0,77.0,Neutral
U0636,27.0,Male,Working Professional,Simulation,4.5,31.5,Morning,8.1,4.0,8.0,90.0,86.0,Neutral
U0637,34.0,Male,Working Professional,Strategy,3.0,21.0,Morning,4.9,2.0,,67.0,71.0,Neutral
U0638,33.0,Female,Student,Casual,1.0,7.0,Evening,7.9,3.0,7.0,80.0,,Positive
U0639,18.0,Female,Working Professional,Puzzle,2.7,18.9,Evening,7.4,8.0,5.0,79.0,79.0,Neutral
U0640,32.0,Female,Student,Casual,5.9,41.3,Evening,8.0,3.0,4.0,,84.0,Neutral
U0641,33.0,Female,Student,Simulation,,31.5,Evening,6.2,3.0,4.0,68.0,67.0,Neutral
U0642,32.0,Male,Student,Strategy,1.0,7.0,Evening,6.1,6.0,6.0,66.0,,Neutral
U0643,33.0,Female,Student,Action,2.1,14.7,Morning,,6.0,9.0,92.0,91.0,Neutral
U0644,23.0,,Student,Action,1.3,9.1,Morning,5.7,9.0,3.0,73.0,74.0,Neutral
U0645,33.0,Female,Working Professional,Casual,4.7,32.9,Night,6.5,3.0,7.0,,82.0,Neutral
U0646,18.0,Female,Student,Simulation,3.1,21.7,Morning,7.3,3.0,5.0,87.0,91.0,Neutral
U0647,26.0,Female,,Casual,1.3,9.1,Evening,6.3,4.0,5.0,65.0,60.0,Neutral
U0648,23.0,Male,Student,Simulation,0.8,5.6,Evening,5.7,3.0,7.0,67.0,72.0,Neutral
U0649,35.0,Female,Student,Action,5.3,37.1,Morning,7.8,6.0,5.0,78.0,74.0,Neutral
U0650,21.0,Male,Student,Simulation,3.3,23.1,Morning,6.0,9.0,6.0,76.0,73.0,Neutral
U0651,21.0,Male,Student,Sports,5.1,35.7,Evening,7.7,3.0,6.0,84.0,80.0,Neutral
U0652,23.0,Female,Student,Casual,2.2,15.4,Morning,6.0,9.0,7.0,88.0,88.0,Neutral
U0653,22.0,Male,Student,,1.7,11.9,Evening,7.9,4.0,8.0,69.0,68.0,Positive
U0654,19.0,Male,Student,Action,4.3,30.1,Night,7.6,3.0,3.0,85.0,86.0,Neutral
U0655,27.0,Male,Student,Action,3.3,23.1,Night,4.7,3.0,5.0,57.0,53.0,Neutral
U0656,20.0,Male,Working Professional,Simulation,1.6,11.2,Evening,8.1,4.0,8.0,77.0,72.0,Positive
U0657,21.0,Male,Student,Casual,2.4,16.8,Morning,7.9,5.0,7.0,91.0,87.0,Neutral
U0658,34.0,Female,Working Professional,Casual,5.8,40.6,Night,5.2,,8.0,61.0,59.0,Negative
U0659,31.0,Male,Student,Sports,1.5,10.5,Morning,7.2,3.0,4.0,77.0,78.0,Positive
U0660,33.0,Female,Working Professional,Simulation,4.7,32.9,Night,,9.0,3.0,88.0,85.0,Negative
U0661,27.0,Female,Student,Simulation,0.7,4.9,Evening,5.8,3.0,6.0,73.0,75.0,Neutral
U0662,29.0,Male,Student,Casual,2.1,14.7,Evening,7.9,5.0,9.0,59.0,61.0,Neutral
U0663,30.0,Male,Student,Action,4.2,29.4,Evening,6.1,3.0,3.0,64.0,65.0,Neutral
U0664,33.0,Female,Working Professional,Casual,5.9,41.3,,5.9,8.0,3.0,69.0,70.0,Negative
U0665,22.0,Female,Student,Action,2.5,17.5,Evening,7.2,8.0,6.0,87.0,86.0,Neutral
U0666,20.0,Female,Student,Strategy,3.2,22.4,Evening,5.4,4.0,3.0,61.0,56.0,Neutral
U0667,20.0,Female,Working Professional,Strategy,3.8,26.6,Evening,5.8,6.0,7.0,94.0,90.0,Neutral
U0668,35.0,Male,Student,Sports,4.1,28.7,Morning,6.5,6.0,7.0,76.0,79.0,Neutral
U0669,19.0,Male,Working Professional,Casual,2.6,18.2,Morning,5.8,8.0,6.0,84.0,79.0,Neutral
,33.0,Female,Working Professional,Simulation,3.2,22.4,Morning,5.0,8.0,6.0,62.0,66.0,Neutral
U0671,29.0,Female,Working Professional,Action,3.3,23.1,Morning,6.1,9.0,7.0,79.0,83.0,Neutral
U0672,28.0,Female,Student,Sports,3.7,25.9,Evening,5.0,7.0,5.0,92.0,87.0,Neutral
U0673,25.0,Female,Student,Casual,6.0,42.0,Morning,6.1,2.0,8.0,70.0,68.0,Neutral
U0674,19.0,Female,Working Professional,Simulation,5.3,37.1,Night,5.0,4.0,3.0,89.0,89.0,Negative
U0675,30.0,Female,Working Professional,Simulation,5.5,38.5,Morning,,9.0,7.0,56.0,56.0,Negative
U0676,28.0,Male,Working Professional,Puzzle,4.9,34.3,Evening,4.9,5.0,5.0,,89.0,Negative
U0677,27.0,Female,Student,Puzzle,1.6,11.2,Night,7.0,3.0,9.0,89.0,87.0,Positive
,28.0,Female,Student,Simulation,2.7,18.9,Night,5.4,3.0,8.0,92.0,88.0,Neutral
U0679,27.0,Female,Working Professional,Strategy,3.1,21.7,Evening,5.3,3.0,8.0,74.0,77.0,Neutral
U0680,18.0,Male,Working Professional,Strategy,2.7,18.9,,7.0,9.0,8.0,90.0,87.0,Neutral
U0681,31.0,Male,Student,Puzzle,5.8,40.6,Evening,7.5,9.0,5.0,95.0,98.0,Neutral
U0682,28.0,Male,Student,Sports,1.3,9.1,Evening,5.1,6.0,9.0,82.0,83.0,Neutral
U0683,30.0,Male,Student,Strategy,5.0,35.0,Morning,7.1,6.0,8.0,93.0,91.0,Neutral
U0684,31.0,Female,Student,Strategy,0.7,4.9,Morning,7.7,6.0,6.0,,89.0,Positive
U0685,19.0,Female,Student,Action,2.0,14.0,Morning,4.6,6.0,8.0,90.0,87.0,Neutral
U0686,20.0,Female,Student,Strategy,,15.4,Morning,5.7,,6.0,78.0,83.0,Neutral
U0687,26.0,,Student,Strategy,3.6,25.2,Night,6.5,3.0,7.0,92.0,95.0,Neutral
U0688,25.0,Female,Student,Strategy,1.2,8.4,Morning,7.7,7.0,,92.0,93.0,Positive
U0689,19.0,Female,Working Professional,Casual,1.5,10.5,Morning,8.4,9.0,6.0,71.0,75.0,Positive
U0690,33.0,Female,Working Professional,Action,2.2,15.4,Night,6.2,5.0,5.0,64.0,64.0,Neutral
,35.0,Female,Working Professional,Casual,5.8,40.6,Night,6.9,2.0,8.0,70.0,69.0,Neutral
U0692,30.0,Male,Working Professional,Puzzle,2.5,17.5,Evening,7.7,3.0,,70.0,72.0,Neutral
U0693,32.0,Female,Working Professional,Action,1.0,7.0,Evening,,5.0,5.0,68.0,65.0,Positive
U0694,31.0,Male,Student,Casual,5.3,37.1,Evening,7.8,,6.0,,81.0,Neutral
U0695,23.0,Female,Student,Action,3.3,23.1,Evening,5.9,7.0,6.0,56.0,51.0,Neutral
U0696,34.0,Male,Working Professional,Puzzle,1.6,11.2,Evening,5.7,3.0,3.0,65.0,63.0,Neutral
U0697,27.0,Male,Student,Sports,3.1,21.7,Evening,7.4,6.0,4.0,92.0,92.0,Neutral
U0698,25.0,Male,Working Professional,Strategy,1.5,10.5,Evening,8.0,5.0,3.0,,59.0,Positive
U0699,26.0,Male,Student,Puzzle,4.4,30.8,Morning,5.2,8.0,7.0,82.0,86.0,Negative
U0700,33.0,Male,Student,Casual,,39.9,Morning,5.0,8.0,9.0,84.0,89.0,Negative
U0701,22.0,Female,Student,Simulation,1.5,10.5,Morning,7.9,6.0,5.0,,87.0,Positive
U0702,22.0,Male,Working Professional,Puzzle,6.0,42.0,Morning,5.6,5.0,6.0,66.0,67.0,Negative
U0703,18.0,Female,Student,Puzzle,3.9,27.3,Night,8.1,7.0,7.0,84.0,80.0,Neutral
U0704,26.0,Male,Student,Simulation,2.7,18.9,Morning,5.3,8.0,8.0,82.0,86.0,Neutral
U0705,19.0,Male,Working Professional,Simulation,0.8,5.6,Night,8.2,9.0,5.0,93.0,98.0,Positive
U0706,23.0,Female,Student,Simulation,2.6,,Evening,8.4,7.0,4.0,90.0,85.0,Neutral
U0707,31.0,Male,Working Professional,Action,5.6,39.2,Evening,,4.0,3.0,75.0,78.0,Neutral
U0708,27.0,Female,Working Professional,Simulation,0.7,4.9,Evening,5.0,,8.0,78.0,79.0,Neutral
U0709,32.0,Male,Student,Strategy,2.9,20.3,Morning,5.2,9.0,9.0,64.0,67.0,Neutral
U0710,21.0,Female,Student,Sports,1.8,12.6,,4.6,6.0,4.0,84.0,85.0,Neutral
U0711,21.0,Female,Student,Strategy,5.9,41.3,Evening,6.7,9.0,6.0,62.0,59.0,Neutral
U0712,18.0,Male,Working Professional,Action,1.5,10.5,Morning,5.2,6.0,7.0,92.0,90.0,Neutral
U0713,21.0,Female,Working Professional,Simulation,4.7,32.9,Morning,7.2,7.0,3.0,73.0,78.0,Neutral
U0714,26.0,Male,Working Professional,Action,5.1,35.7,Night,5.1,3.0,6.0,85.0,87.0,Negative
U0715,27.0,Female,Student,Casual,3.9,27.3,Morning,6.3,4.0,4.0,58.0,63.0,Neutral
U0716,25.0,Female,Student,Action,3.5,24.5,Morning,6.9,3.0,6.0,71.0,68.0,Neutral
U0717,27.0,Female,Working Professional,Casual,1.4,9.8,Evening,7.6,6.0,8.0,64.0,60.0,Positive
U0718,34.0,Male,,Sports,5.5,38.5,Evening,6.9,7.0,8.0,61.0,61.0,Neutral
U0719,23.0,Female,Working Professional,Action,3.1,21.7,Morning,6.8,8.0,3.0,82.0,82.0,Neutral
U0720,34.0,Male,Working Professional,Sports,3.3,23.1,Evening,8.4,5.0,8.0,64.0,66.0,Neutral
U0721,27.0,Male,Working Professional,Puzzle,0.9,6.3,Night,7.7,6.0,4.0,63.0,68.0,Positive
U0722,,Female,Student,Sports,0.8,5.6,Night,4.8,2.0,7.0,61.0,64.0,Neutral
U0723,34.0,Male,Student,Casual,4.5,31.5,Night,7.8,7.0,5.0,92.0,88.0,Neutral
U0724,27.0,Female,Working Professional,Casual,3.0,21.0,Evening,7.6,8.0,3.0,60.0,61.0,Neutral
U0725,26.0,Male,Working Professional,Simulation,3.9,27.3,Morning,5.6,4.0,4.0,66.0,62.0,Neutral
U0726,30.0,Female,Working Professional,Simulation,0.5,3.5,Night,5.0,4.0,8.0,85.0,87.0,Neutral
U0727,22.0,Male,Student,Strategy,2.5,17.5,Morning,7.2,8.0,9.0,74.0,70.0,Neutral
U0728,33.0,Male,Student,Sports,5.0,35.0,Night,7.3,5.0,9.0,,54.0,Neutral
U0729,33.0,Female,Student,Action,5.2,36.4,Morning,6.7,3.0,,84.0,81.0,Neutral
U0730,32.0,Male,Student,,5.5,38.5,Night,7.5,9.0,,85.0,80.0,Neutral
U0731,31.0,Female,Working Professional,Casual,5.1,35.7,Night,6.1,7.0,3.0,61.0,66.0,Neutral
U0732,33.0,Female,Student,Casual,3.8,26.6,Morning,6.7,6.0,3.0,86.0,87.0,Neutral
U0733,31.0,Female,Student,Sports,3.4,23.8,Night,6.2,7.0,7.0,59.0,58.0,Neutral
U0734,24.0,Female,Working Professional,Sports,5.7,39.9,Morning,5.9,8.0,3.0,65.0,64.0,
U0735,27.0,Female,Working Professional,Casual,3.3,23.1,Night,6.9,7.0,7.0,84.0,81.0,Neutral
U0736,20.0,Female,Student,Strategy,4.5,31.5,Morning,7.7,4.0,7.0,68.0,67.0,Neutral
U0737,24.0,Male,Student,Puzzle,1.4,9.8,Evening,6.5,8.0,6.0,74.0,72.0,Neutral
U0738,31.0,Male,Student,Action,2.5,17.5,Night,5.1,2.0,9.0,59.0,59.0,Neutral
U0739,35.0,Female,Student,Casual,1.7,11.9,Night,5.5,7.0,9.0,77.0,72.0,Neutral
,21.0,Male,Student,Simulation,3.8,26.6,Morning,4.9,2.0,6.0,,80.0,Neutral
U0741,32.0,Female,Student,Strategy,1.4,9.8,Night,5.0,5.0,5.0,65.0,64.0,Neutral
U0742,31.0,,Student,Sports,2.5,17.5,Evening,7.8,3.0,9.0,67.0,69.0,
U0743,25.0,Male,Working Professional,Strategy,2.1,14.7,,5.2,6.0,5.0,81.0,81.0,Neutral
U0744,29.0,Male,Working Professional,Strategy,4.9,34.3,Morning,6.2,8.0,6.0,88.0,93.0,Neutral
,30.0,Male,Working Professional,Action,4.4,30.8,Evening,6.6,3.0,3.0,76.0,76.0,Neutral
U0746,34.0,Female,Working Professional,Sports,4.7,32.9,Night,7.1,4.0,7.0,58.0,63.0,Neutral
U0747,34.0,Male,Working Professional,Sports,4.4,30.8,Night,8.0,7.0,5.0,55.0,54.0,Neutral
U0748,30.0,Male,Working Professional,Action,1.6,11.2,Morning,6.7,9.0,8.0,77.0,82.0,Neutral
U0749,24.0,Male,Working Professional,Simulation,3.5,24.5,Evening,6.1,4.0,7.0,89.0,88.0,Neutral
U0750,26.0,Male,Working Professional,Casual,4.7,32.9,Evening,5.1,2.0,9.0,89.0,93.0,Negative
U0751,34.0,Female,Student,Action,5.9,41.3,Night,4.9,2.0,9.0,78.0,77.0,Negative
U0752,35.0,Male,Working Professional,Puzzle,,39.9,Evening,6.3,2.0,6.0,76.0,74.0,Neutral
U0753,25.0,Male,Working Professional,Simulation,4.2,29.4,Night,7.8,4.0,8.0,79.0,82.0,Neutral
U0754,31.0,Male,Student,Action,1.6,11.2,Evening,7.6,9.0,3.0,64.0,65.0,Positive
